MATLAB,1686567,27.43333333,all
MATLAB,202334,0.216666667,mb
MATLAB,2103152,0.35,me
MATLAB,1373516,2.066666667,mb
MATLAB,1960430,3.85,mb
MATLAB,3070789,2.6,mb
MATLAB,3431505,3.9,mb
MATLAB,4402110,1.716666667,fe
MATLAB,4811995,2.833333333,no
MATLAB,5258740,0.133333333,me
MATLAB,4976539,0.2,mb
MATLAB,8281906,0.3,mb
MATLAB,9454646,0.933333333,mr
MATLAB,9733090,41.33333333,mb
MATLAB,4634788,740.2833333,mb
MATLAB,7535689,0.75,mb
MATLAB,5371404,3.683333333,me
MATLAB,13784509,33.93333333,me
MATLAB,7715138,101.7666667,mb
MATLAB,15132982,13.73333333,mb
MATLAB,15132982,13.73333333,md
MATLAB,7390173,775.4666667,me
MATLAB,8068040,0.333333333,no
MATLAB,8953326,330.1166667,mb
MATLAB,9614729,1.916666667,no
MATLAB,16146599,11.61666667,dc
MATLAB,10485809,4.716666667,fe
MATLAB,10485809,4.716666667,mr
MATLAB,17628280,1.733333333,mb
MATLAB,19824293,4.833333333,mb
MATLAB,11271318,11.68333333,mb
MATLAB,18212445,401.9666667,mb
MATLAB,7715891,12.16666667,mb
MATLAB,19303450,184.0333333,mb
MATLAB,12329383,0.45,mr
MATLAB,22976904,82.18333333,mb
MATLAB,22575894,9.25,mb
MATLAB,12792542,22.9,mr
MATLAB,12792542,22.9,mb
MATLAB,3657801,11.2,mb
MATLAB,26058022,1.233333333,no
MATLAB,26674311,1.25,mb
MATLAB,14176721,0.866666667,mb
MATLAB,27334215,3.95,mb
MATLAB,11279067,7.666666667,mb
MATLAB,29014170,0.133333333,mr
MATLAB,26662123,0.416666667,dp
MATLAB,5117337,27.66666667,mb
MATLAB,12298150,0.316666667,mr
MATLAB,13425947,66.66666667,fe
MATLAB,31325834,0.316666667,mb
MATLAB,19912971,11.16666667,mb
MATLAB,20490971,3.366666667,mb
MATLAB,14163430,0.116666667,mb
MATLAB,14163430,0.116666667,md
MATLAB,8556410,6.25,mb
MATLAB,8556410,6.25,me
MATLAB,9047459,4.766666667,mb
MATLAB,32870083,1.733333333,mb
MATLAB,23175491,93.6,mb
MATLAB,23984925,0.616666667,mb
MATLAB,20135529,3.033333333,mb
MATLAB,21940860,1099.683333,mb
MATLAB,26994330,0.35,mr
MATLAB,21352101,9.483333333,mb
MATLAB,26019584,57.83333333,mr
MATLAB,25641485,800.55,mb
MATLAB,32274474,0.283333333,mb
MATLAB,35849090,189.6333333,md
MATLAB,35849090,189.6333333,mb
MATLAB,33140297,274.6833333,fe
MATLAB,35844956,0.566666667,mb
MATLAB,39308301,69.2,dp
MATLAB,39308301,69.2,dc
MATLAB,19813479,4.883333333,mb
MATLAB,34795988,1.466666667,mb
MATLAB,34804916,0.366666667,fe
MATLAB,34804916,0.366666667,mb
MATLAB,35419882,5.2,mb
MATLAB,19810052,1797.1,me
MATLAB,23628233,0.916666667,mb
MATLAB,25650263,1.266666667,mb
MATLAB,25650263,1.266666667,me
MATLAB,26122010,0.15,me
MATLAB,20414667,16889.46667,mb
MATLAB,20414667,16889.46667,dc
MATLAB,33660799,295.2833333,dp
MATLAB,33660799,295.2833333,fe
MATLAB,36308734,14572.06667,dc
MATLAB,36308734,14572.06667,dp
MATLAB,50767254,62.45,mb
MATLAB,51212645,934.3666667,mb
MATLAB,35671335,0.316666667,fe
MATLAB,2233435,1.8,no
MATLAB,2417716,7.333333333,mb
MATLAB,8822610,1.316666667,mr
MATLAB,9041753,24.13333333,mb
MATLAB,15527622,1.416666667,mb
MATLAB,19421954,0.216666667,mr
MATLAB,19482842,18.81666667,mb
MATLAB,21441457,6.2,mb
MATLAB,21998987,15.36666667,mb
MATLAB,26870928,91.76666667,mb
MATLAB,27475978,2.466666667,mb
MATLAB,31884985,0.816666667,dp
MATLAB,35384717,0.383333333,mb
MATLAB,40434678,108.7666667,mb
MATLAB,44613753,0.5,mb
MATLAB,1576129,0.133333333,mr
MATLAB,3048170,50.6,mb
MATLAB,4091172,0.416666667,mb
MATLAB,10776673,0.333333333,me
MATLAB,14024740,43.85,mb
MATLAB,17487356,69.75,mb
MATLAB,17487356,69.75,mr
MATLAB,17784587,9.966666667,mb
MATLAB,20648422,3.716666667,mb
MATLAB,20736460,1.333333333,mb
MATLAB,23814126,249.9166667,mb
MATLAB,38853370,15.4,mb
MATLAB,44715597,2.083333333,dc
MATLAB,44715597,2.083333333,mb
