C_SHARP,9536786,375.1666667,all
C_SHARP,43411911,0.166666667,no
C_SHARP,21707678,0.15,mr
C_SHARP,9830592,63.95,mb
C_SHARP,49527586,236.6166667,mb
C_SHARP,44306109,14.1,mb
C_SHARP,44401270,56.68333333,mb
C_SHARP,44401270,56.68333333,mr
C_SHARP,8907267,0.216666667,mr
C_SHARP,35222995,1.283333333,mb
C_SHARP,48967204,0.233333333,all
C_SHARP,15395835,50.26666667,mb
C_SHARP,52448899,0.983333333,mr
C_SHARP,1697243,427.7833333,dp
C_SHARP,1697243,427.7833333,mb
C_SHARP,3496272,0.15,mr
C_SHARP,3890734,1305.45,mb
C_SHARP,3967460,0.2,dc
C_SHARP,3967460,0.2,dp
C_SHARP,5731169,104.2,dp
C_SHARP,5731169,104.2,dc
C_SHARP,7792088,7.3,all
C_SHARP,2723999,0.083333333,all
C_SHARP,6476934,40.13333333,all
C_SHARP,3838785,103.8,dc
C_SHARP,3976481,45.81666667,mb
C_SHARP,9859973,149.6166667,mb
C_SHARP,10349998,5227.416667,mb
